study_id,site_id,core_id,method_id,depth_min,depth_max,cs137_activity,cs137_activity_se,is_peak,max_core_depth,rank,depth_rank,date,mean_cs,sd_cs,z_score,p_value_overall,index,n_dates,upper_p,lower_p,min_possible_peak_depth,max_possible_peak_depth,sig_level,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,geomorphic_id,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,high_accretion,low_accretion,age_min,age_max,depth_med,age_mean,age_sd
Boyd_2012,Rivers_Edge_Marsh,NCRE2,single set of methods,36,38,24.68001841,1.275865249,1,78,1,1,1963,7.131736507418182,6.822330561826823,2.5721828843606915,0.005052974561056689,10,20,3.3908890115996e-14,3.3908890115996e-14,34,40,3,2010,NA,NA,NA,39.638171,-75.601251,NA,NA,latitude and longitude from handheld GPS or better,0.898,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,90,0.851063829787234,0.723404255319149,1970.05,1954.7058823529412,37,1962.3779411764706,4.429465227003325
Boyd_2012,Rivers_Edge_Marsh,NCRE3,single set of methods,32,34,19.82643344,1.075852977,1,58,1,1,1963,7.131736507418182,6.822330561826823,1.8607566457733387,0.031389275213275836,9,15,1.3286605449322855e-5,6.1514743898291834e-24,30,36,3,2010,NA,NA,NA,39.638604,-75.599228,NA,NA,latitude and longitude from handheld GPS or better,0.946,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,70,0.7659574468085106,0.6382978723404256,1970.8333333333333,1953.6,33,1962.2166666666667,4.974834819517279
Boyd_2012,Ted_Harvey_Conservation_Area,TH1,single set of methods,8,10,8.22886908,1.103872681,1,50,1,1,1963,10.314706294544118,18.882164531948145,-0.11046600144887697,0.5439800941343307,3,11,0.3549879322581195,0.11327366189234629,6,12,0,2011,NA,NA,NA,39.074915,-75.416785,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,NA,50,0.25,0.125,1987,1915,9,1951,20.784609690826528
Boyd_2012,Ted_Harvey_Conservation_Area,TH2,single set of methods,4,6,39.75048919,1.452421721,1,42,1,1,1963,10.314706294544118,18.882164531948145,1.5589199450969344,0.0595076645057101,2,11,4.0476472717369495e-66,1.0023193306959981e-12,2,8,2,2011,NA,NA,NA,39.075758,-75.407264,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,NA,42,0.16666666666666666,0.041666666666666664,1999,1819,5,1909,51.96152422706632
Boyd_2012,Ted_Harvey_Conservation_Area,TH3,single set of methods,12,14,99.47158191,2.13875567,1,42,1,1,1963,10.314706294544118,18.882164531948145,4.721750806937663,1.1691152967951979e-6,4,11,3.151568364009371e-186,1.5578528226618404e-238,10,16,3,2011,NA,NA,NA,39.082936,-75.407043,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,NA,42,0.3333333333333333,0.20833333333333334,1981,1934.2,13,1957.6,13.50999629903723
Boyd_2012,Ted_Harvey_Conservation_Area,TH4,single set of methods,8,10,47.17589529,1.821705677,1,50,1,1,1963,10.314706294544118,18.882164531948145,1.9521696748848725,0.02545903162828389,3,13,1.325613457229094e-22,1.9870140029112557e-70,6,12,3,2011,NA,NA,NA,39.085238,-75.403832,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,NA,50,0.25,0.125,1987,1915,9,1951,20.784609690826528
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,single set of methods,16,18,54.15794044,1.737461313,1,50,1,1,1963,10.314706294544118,18.882164531948145,2.321938995461788,0.010118110346199582,5,13,5.428678261275136e-47,5.428678261275136e-47,14,20,3,2011,NA,NA,NA,39.090229,-75.403721,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,NA,50,0.4166666666666667,0.2916666666666667,1977.4,1942.4285714285713,17,1959.9142857142856,10.095381849830082
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,single set of methods,4,6,74.78790282,1.994865609,1,42,1,1,1963,10.314706294544118,18.882164531948145,3.4145024219214304,3.1949312724555146e-4,2,9,1.7912861898119496e-116,1.1747724860689277e-62,2,8,3,2011,NA,NA,NA,39.096435,-75.401939,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,NA,42,0.16666666666666666,0.041666666666666664,1999,1819,5,1909,51.96152422706632
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM1,single set of methods,20,22,69.77869576,1.929769084,1,40,1,1,1963,13.091357501477612,20.258691932718786,2.7981736652488185,0.0025696236125134497,6,11,6.3132951383284015e-99,6.3132951383114464e-99,18,24,3,2009,NA,NA,NA,38.879926,-75.280343,NA,NA,latitude and longitude from handheld GPS or better,0.374,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,40,0.5217391304347826,0.391304347826087,1974.5,1947.6666666666667,21,1961.0833333333335,7.746116111627457
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM10,single set of methods,16,18,62.32900796,2.793045168,1,42,1,1,1963,13.091357501477612,20.258691932718786,2.4304456883023704,0.007540133009932837,5,11,2.951810060993873e-16,7.056547172627095e-32,14,20,3,2011,NA,NA,NA,38.81105,-75.205328,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,NA,42,0.4166666666666667,0.2916666666666667,1977.4,1942.4285714285713,17,1959.9142857142856,10.095381849830082
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM11,single set of methods,20,22,50.07889802,1.94355361,1,42,1,1,1963,13.091357501477612,20.258691932718786,1.8257615368929958,0.033943094670252916,6,11,1.4197058064884984e-26,1.319654915142669e-38,18,24,3,2011,NA,NA,NA,38.811936,-75.209589,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,NA,42,0.5,0.375,1975,1947,21,1961,8.082903768654761
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM12,single set of methods,8,10,23.7718732,3.256420987,1,42,1,1,1963,13.091357501477612,20.258691932718786,0.5272065804640047,0.2990250697287229,3,11,1.1588763840638322e-5,0.5973797813658711,6,12,1,2011,NA,NA,NA,38.806644,-75.202097,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,NA,42,0.25,0.125,1987,1915,9,1951,20.784609690826528
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM2,single set of methods,12,14,47.85996875,1.569179303,1,46,1,1,1963,13.091357501477612,20.258691932718786,1.7162317964058365,0.04305981288118044,4,12,1.1291530058073443e-32,1.1083356564502878e-98,10,16,3,2009,NA,NA,NA,38.904362,-75.296947,NA,NA,latitude and longitude from handheld GPS or better,0.437,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,96,0.34782608695652173,0.21739130434782608,1980.25,1935.4,13,1957.825,12.947079786577332
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM3,single set of methods,4,6,62.2382517,1.818101103,1,42,1,1,1963,13.091357501477612,20.258691932718786,2.425965820584286,0.007633854055125178,2,11,2.3340960149121355e-74,2.375504275144185e-118,2,8,3,2009,NA,NA,NA,38.874741,-75.270113,NA,NA,latitude and longitude from handheld GPS or better,0.38,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,50,0.17391304347826086,0.043478260869565216,1997.5,1825,5,1911.25,49.79646071760522
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM4,single set of methods,4,6,84.64824026,2.053348402,1,30,1,1,1963,13.091357501477612,20.258691932718786,3.5321571104477125,2.0609219423184388e-4,2,8,7.215057047784399e-162,4.0360849598612035e-254,2,8,3,2009,NA,NA,NA,38.856592,-75.256524,NA,NA,latitude and longitude from handheld GPS or better,0.583,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,50,0.17391304347826086,0.043478260869565216,1997.5,1825,5,1911.25,49.79646071760522
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM5,single set of methods,8,10,68.25515122,2.364259756,1,46,1,1,1963,13.091357501477612,20.258691932718786,2.7229691779571485,0.003234904681469919,3,12,1.702040785234383e-7,3.153098954833802e-61,6,12,3,2009,NA,NA,NA,38.828706,-75.226192,NA,NA,latitude and longitude from handheld GPS or better,0.268,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,94,0.2608695652173913,0.13043478260869565,1986,1917,9,1951.5,19.91858428704209
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM6,single set of methods,12,14,42.84501553,2.043377664,1,38,1,1,1963,13.091357501477612,20.258691932718786,1.468686039914984,0.0709589828203896,4,10,1.253400264777962e-10,1.253400264777962e-10,10,16,2,2011,NA,NA,NA,38.833549,-75.259967,NA,NA,latitude and longitude from handheld GPS or better,0.337,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,78,0.3333333333333333,0.20833333333333334,1981,1934.2,13,1957.6,13.50999629903723
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM7,single set of methods,24,26,85.2208843,3.24832967,1,58,1,1,1963,13.091357501477612,20.258691932718786,3.5604236955708695,1.8512844648443938e-4,7,15,2.9761001811480755e-66,2.9761001811480755e-66,22,28,3,2010,NA,NA,NA,38.890996,-75.296416,NA,NA,latitude and longitude from handheld GPS or better,0.424,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,58,0.5957446808510638,0.46808510638297873,1973.0714285714287,1950.1818181818182,25,1961.6266233766235,6.6076613600436165
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM8,single set of methods,4,6,55.92668596,1.892443514,1,34,1,1,1963,13.091357501477612,20.258691932718786,2.1144172881834105,0.017239821177329584,2,9,2.5521818040964398e-45,2.5521818040964398e-45,2,8,3,2010,NA,NA,NA,38.872083,-75.26415,NA,NA,latitude and longitude from handheld GPS or better,0.334,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,34,0.1702127659574468,0.0425531914893617,1998.25,1822,5,1910.125,50.87899247233577
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM9,single set of methods,8,10,73.45692449,3.180609102,1,50,1,1,1963,13.091357501477612,20.258691932718786,2.979736657677736,0.0014424814180586942,3,13,5.802599377384889e-5,2.2455834042117524e-75,6,12,3,2011,NA,NA,NA,38.847229,-75.25312,NA,NA,latitude and longitude from handheld GPS or better,0.252,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,50,0.25,0.125,1987,1915,9,1951,20.784609690826528
Boyd_et_al_2017,Channel_Creek,CC1,single set of methods,14,16,43.63,1.76,1,42,1,1,1963,10.521269841269842,14.618112328167221,2.264911461580022,0.01175905664234822,8,21,7.585448839202468e-16,7.585448839202468e-16,14,16,3,2012,NA,NA,NA,39.626412,-74.257139,NA,RTK,NA,0.2786,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,42,0.32653061224489793,0.2857142857142857,1969.125,1956,15,1962.5625,3.788861141556919
Boyd_et_al_2017,Channel_Creek,CC2,single set of methods,16,18,40.53,1.14,1,42,1,1,1963,10.521269841269842,14.618112328167221,2.0528457768727906,0.02004376862580981,9,21,1.3295746340539844e-23,1.3295746340539844e-23,16,18,3,2012,NA,NA,NA,39.629015,-74.257836,NA,RTK,NA,0.2836,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,42,0.3673469387755102,0.32653061224489793,1968.4444444444443,1956.875,17,1962.6597222222222,3.339810932187181
Boyd_et_al_2017,Channel_Creek,CC3,single set of methods,16,18,62.92,1.65,1,42,1,1,1963,10.521269841269842,14.618112328167221,3.5845072867421157,1.6885756834406074e-4,9,21,6.268372923211102e-94,3.4611949190571744e-78,16,18,3,2012,NA,NA,NA,39.632963,-74.259188,NA,RTK,NA,0.3115,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,42,0.3673469387755102,0.32653061224489793,1968.4444444444443,1956.875,17,1962.6597222222222,3.339810932187181
Boyd_et_al_2017,Dennis_Creek,DN1,single set of methods,20,22,105.07,2.36,1,50,1,1,1963,12.627093023255814,16.808920381489255,5.4996338181568465,1.9029039122209213e-8,11,25,4.802369039074103e-78,6.18622833584727e-29,20,22,3,2012,NA,NA,NA,39.171719,-74.875761,NA,RTK,NA,0.7328,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,50,0.4489795918367347,0.40816326530612246,1967.4545454545455,1958.1,21,1962.7772727272727,2.7004246681642425
Boyd_et_al_2017,Dennis_Creek,DN2,single set of methods,36,38,64.97,2,1,60,1,1,1963,12.627093023255814,16.808920381489255,3.11399577062585,9.228606776783277e-4,19,30,7.095779473078997e-72,7.095779473078997e-72,36,38,3,2012,NA,NA,NA,39.176258,-74.862284,NA,RTK,NA,0.757,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,60,0.7755102040816326,0.7346938775510204,1965.578947368421,1960.2777777777778,37,1962.9283625730995,1.5303158450888585
Boyd_et_al_2017,Dennis_Creek,DN3,single set of methods,36,38,51.58,1.38,1,62,1,1,1963,12.627093023255814,16.808920381489255,2.3173949363006616,0.010241113967880633,19,31,4.0508210182712796e-60,4.0508210182712796e-60,36,38,3,2012,NA,NA,NA,39.180457,-74.838281,NA,RTK,NA,0.514,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,62,0.7755102040816326,0.7346938775510204,1965.578947368421,1960.2777777777778,37,1962.9283625730995,1.5303158450888585
Boyd_et_al_2017,Dividing_Creek,DV1,single set of methods,20,22,53.1,1.47,1,60,1,1,1963,10.512592592592593,18.08936288110901,2.354279013987943,0.009279337481814087,11,30,2.987300981843984e-60,1.6021192840875742e-59,20,22,3,2012,NA,NA,NA,39.225195,-75.107766,NA,RTK,NA,0.871,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,60,0.4489795918367347,0.40816326530612246,1967.4545454545455,1958.1,21,1962.7772727272727,2.7004246681642425
Boyd_et_al_2017,Dividing_Creek,DV2,single set of methods,38,40,106.89,2.39,1,60,1,1,1963,10.512592592592593,18.08936288110901,5.327849744672641,4.969114186792467e-8,20,30,3.0148196990443783e-58,1.4203005478000486e-106,38,40,3,2012,NA,NA,NA,39.235697,-75.112711,NA,RTK,NA,0.6568,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,60,0.8163265306122449,0.7755102040816326,1965.45,1960.421052631579,39,1962.9355263157895,1.451732058449187
Boyd_et_al_2017,Dividing_Creek,DV3,single set of methods,16,18,71.26,1.86,1,42,1,1,1963,10.512592592592593,18.08936288110901,3.358183912096032,3.922819708404024e-4,9,21,2.9131468575484508e-114,2.9131468575484508e-114,16,18,3,2012,NA,NA,NA,39.240992,-75.103073,NA,RTK,NA,0.6289,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,42,0.3673469387755102,0.32653061224489793,1968.4444444444443,1956.875,17,1962.6597222222222,3.339810932187181
Boyd_et_al_2017,Island_Beach_State_Park,IB1,single set of methods,14,16,30.89,1.43,1,46,1,1,1963,6.617916666666667,8.894282217355814,2.7289535839069874,0.0031767823068895584,8,23,4.888960963698144e-6,5.764436478731173e-29,14,16,3,2012,NA,NA,NA,39.79875,-74.102498,NA,RTK,NA,0.0826,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,46,0.32653061224489793,0.2857142857142857,1969.125,1956,15,1962.5625,3.788861141556919
Boyd_et_al_2017,Island_Beach_State_Park,IB2,single set of methods,12,14,51.46,1.87,1,56,1,1,1963,6.617916666666667,8.894282217355814,5.04167534124687,2.3073686927777004e-7,7,28,1.7336955817869775e-32,7.107120928666267e-55,12,14,3,2012,NA,NA,NA,39.799347,-74.101724,NA,RTK,NA,0.1464,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,56,0.2857142857142857,0.24489795918367346,1970,1954.8333333333333,13,1962.4166666666665,4.3782395413546835
Boyd_et_al_2017,Island_Beach_State_Park,IB3,single set of methods,10,12,38.06,1.58,1,42,1,1,1963,6.617916666666667,8.894282217355814,3.535089461404652,2.0381856218520955e-4,6,21,9.51882237448525e-8,8.822964188342575e-49,10,12,3,2012,NA,NA,NA,39.799634,-74.099346,NA,RTK,NA,0.1255,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,42,0.24489795918367346,0.20408163265306123,1971.1666666666667,1953.2,11,1962.1833333333334,5.186529918220147
Boyd_et_al_2017,Maurice_River,MR1,single set of methods,44,46,33.44,1.26,1,74,1,1,1963,11.071666666666667,7.585258166036785,2.9489218222641647,0.0015944231543643106,23,37,0.5615697677093281,7.113545962999143e-8,44,46,2,2012,NA,NA,NA,39.242347,-75.011272,NA,RTK,NA,0.6786,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,74,0.9387755102040817,0.8979591836734694,1965.1304347826087,1960.7727272727273,45,1962.951581027668,1.2579618019398668
Boyd_et_al_2017,Maurice_River,MR2,single set of methods,50,52,35.39,1.32,1,78,1,1,1963,11.071666666666667,7.585258166036785,3.2059994269172516,6.729712823944078e-4,26,39,1.2452957885379665e-5,1.2452957885379665e-5,50,52,3,2012,NA,NA,NA,39.26585,-74.995256,NA,RTK,NA,0.3521,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,78,1.0612244897959184,1.0204081632653061,1964.8846153846155,1961.04,51,1962.9623076923076,1.1098448636191702
Boyd_et_al_2017,Maurice_River,MR3,single set of methods,62,64,9.16,0.81,1,76,1,1,1963,11.071666666666667,7.585258166036785,-0.25202394233939335,0.5994887211644767,32,38,0.6801497986493691,0.13937953238982856,62,64,0,2012,NA,NA,NA,39.2834639,-74.9861528,NA,NA,latitude and longitude from handheld GPS or better,0.724,NA,NA,LiDAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New Jersey,NA,C2,B1,A3,76,1.3061224489795917,1.2653061224489797,1964.53125,1961.4193548387098,63,1962.9753024193549,0.8983267545304096
Boyd_et_al_2017,Reedy_Creek,RC1,single set of methods,10,12,69.03,2.2,1,42,1,1,1963,11.369565217391305,17.14937912053812,3.362246200129454,3.865557969199296e-4,6,21,4.034118061570084e-62,1.9191504597409e-73,10,12,3,2012,NA,NA,NA,40.030725,-74.077599,NA,RTK,NA,0.1043,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,42,0.24489795918367346,0.20408163265306123,1971.1666666666667,1953.2,11,1962.1833333333334,5.186529918220147
Boyd_et_al_2017,Reedy_Creek,RC2,single set of methods,8,10,46.38,2.2,1,54,1,1,1963,11.369565217391305,17.14937912053812,2.041498676805165,0.020600642631031785,5,27,2.7291728596323833e-14,2.7291728596323833e-14,8,10,3,2012,NA,NA,NA,40.029045000000004,-74.084554,NA,RTK,NA,-0.1034,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,54,0.20408163265306123,0.16326530612244897,1972.8,1950.75,9,1961.775,6.365286717815611
