study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,habitat,habitat_assignment_method,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,country,state
StLaurent_et_al_2020,St Jones Reserve,SJR_8_2017,2017,NA,NA,NA,39.08957,-75.4381,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alt / BG / Phrag; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,NA,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_9_2017,2017,NA,NA,NA,39.09011,-75.43624,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alt/S.cyno/D.spic/wrack; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_10_2017,2017,NA,NA,NA,39.08973,-75.43661,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG / wrack; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_11_2017,2017,NA,NA,NA,39.0896,-75.43687,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_12_2017,2017,NA,NA,NA,39.08933,-75.43684,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_13_2017,2017,NA,NA,NA,39.08451,-75.4388,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_14_2017,2017,NA,NA,NA,39.08472,-75.43916,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_15_2017,2017,NA,NA,NA,39.08494,-75.43951,NA,NA,NA,NA,NA,NA,NA,NA,mixoeuhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_16_2017,2017,NA,NA,NA,39.08533,-75.44181,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_17_2017,2017,NA,NA,NA,39.08508,-75.44203,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora/S.cyano/BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_1_2018,2018,NA,NA,NA,39.08165,-75.44431,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,42,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_2_2018,2018,NA,NA,NA,39.08305,-75.44294,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,32,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_3_2018,2018,NA,NA,NA,39.08478,-75.44216,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,32,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_4_2018,2018,NA,NA,NA,39.08582,-75.44051,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,32,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_5_2018,2018,NA,NA,NA,39.08725,-75.438,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,32,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_6_2018,2018,NA,NA,NA,39.08911,-75.4371,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,32,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_1_2019_20,2019,NA,NA,NA,39.08974,-75.43579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"90% Salt, 10% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_2_2019_35,2019,NA,NA,NA,39.09065,-75.43557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"80% Salt, 20% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_3_2019_41,2019,NA,NA,NA,39.08968,-75.43697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"85% Salt, 15% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_4_2019,2019,NA,NA,NA,39.08543,-75.43567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"20% Salt, 40% bare ground, 20% wrack; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_5_2019,2019,NA,NA,NA,39.08424,-75.43542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"35% Salt, 65% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_6_2019,2019,NA,NA,NA,39.08461,-75.43478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"25% Salt, 75% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_7_2019,2019,NA,NA,NA,39.0848,-75.43504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"75% Salt, 25% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_8_2019,2019,NA,NA,NA,39.08486,-75.4352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"40% Salt, 60% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_9_2019,2019,NA,NA,NA,39.08553,-75.43307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"65% Salt, 35% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_10_2019,2019,NA,NA,NA,39.08596,-75.4333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"40% Salt, 60% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_1_2019_18,2019,NA,NA,NA,39.08875,-75.436655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"45% Phrag, 55% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_2_2019_34,2019,NA,NA,NA,39.088823,-75.436688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"40% Phrag, 60% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_3_2019_40,2019,NA,NA,NA,39.088877,-75.436708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"40% Phrag, 40% bare ground, 20% wrack; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_1_2019_19,2019,NA,NA,NA,39.088838,-75.437423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"25% Cyano, 75% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,NA,NA,C2,NA,NA,30,United States,Delaware
StLaurent_et_al_2020,St Jones Reserve,SJR_2_2019_33,2019,NA,NA,NA,39.088726,-75.437411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"30% Cyano, 70% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,NA,NA,C2,NA,NA,30,United States,Delaware
