study_id,site_id,core_id,year,month,day,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_notes,core_length_flag,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
Blue_Ventures_Unpublished,BV_Unpubl_MHJ31,M1055,2012,3,9,-15.51429,47.02285,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,100
Blue_Ventures_Unpublished,BV_Unpubl_MHJ32,M1056,2012,3,9,-15.51984,47.02168,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,150
Blue_Ventures_Unpublished,BV_Unpubl_MHJ33,M1057,2012,3,9,-15.52792,47.03859,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,150
Blue_Ventures_Unpublished,BV_Unpubl_MHJ34,M1058,2012,3,9,-15.5468,47.04011,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,100
Blue_Ventures_Unpublished,BV_Unpubl_MHJ35,M1059,2012,3,9,-15.53994,47.04843,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,150
Blue_Ventures_Unpublished,BV_Unpubl_MHJ37,M1061,2012,3,9,-15.52123,47.0161,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,100
Blue_Ventures_Unpublished,BV_Unpubl_MHJ38,M1062,2012,3,9,-15.53327,47.0358,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,150
Blue_Ventures_Unpublished,BV_Unpubl_MHJ39,M1063,2012,3,9,-15.54271,47.03867,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,150
Blue_Ventures_Unpublished,BV_Unpubl_MHJ40,M1064,2012,3,9,-15.54203,46.99533,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,150
Blue_Ventures_Unpublished,BV_Unpubl_MHJ42,M1066,2012,3,9,-15.53659,46.99864,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,150
Blue_Ventures_Unpublished,BV_Unpubl_MHJ43,M1067,2012,3,9,-15.47285,47.20491,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,100
Blue_Ventures_Unpublished,BV_Unpubl_MHJ44,M1068,2012,3,9,-15.47078,47.19588,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,150
Blue_Ventures_Unpublished,BV_Unpubl_MHJ45,M1069,2012,3,9,-15.46853,47.20257,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,150
Blue_Ventures_Unpublished,BV_Unpubl_MHJ46,M1070,2012,3,9,-15.54468,46.9439,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,50
Blue_Ventures_Unpublished,BV_Unpubl_MHJ47,M1071,2012,3,9,-15.5447,46.94166,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,100
Blue_Ventures_Unpublished,BV_Unpubl_MHJ48,M1072,2012,3,9,-15.59689,46.92649,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,150
Blue_Ventures_Unpublished,BV_Unpubl_MHJ50,M1074,2012,3,9,-15.60113,46.92216,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Madagascar,Mahajanga,mangrove,C2,NA,NA,50
Breithaupt_et_al_2014,WSC-5,SH3-1,2009,2,2,25.363925000000002,-81.07849444444444,NA,handheld,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,forested,measurement,NA,NA,not specified,United States,Florida,mangrove,C2,B1,NA,40
Breithaupt_et_al_2014,WSC-5,SH3-3,2010,11,16,25.363925000000002,-81.07849444444444,NA,handheld,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,forested,measurement,NA,NA,not specified,United States,Florida,mangrove,C2,B1,NA,31
Breithaupt_et_al_2014,WSC-5,SH3-5,2010,11,16,25.363955555555556,-81.07661388888889,NA,handheld,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,forested,measurement,NA,NA,not specified,United States,Florida,mangrove,C2,B1,NA,38
Breithaupt_et_al_2014,WSC-5,SH3-8,2010,11,16,25.362861111111112,-81.07777777777777,NA,handheld,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,forested,measurement,NA,NA,not specified,United States,Florida,mangrove,C2,B1,NA,32
Breithaupt_et_al_2014,WSC-5,SH3-9,2010,11,16,25.362858333333335,-81.07776944444444,NA,handheld,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,forested,measurement,NA,NA,not specified,United States,Florida,mangrove,C2,B1,NA,30
Breithaupt_et_al_2017,Ten_Thousand_Islands,TTI3,NA,NA,NA,25.87431667,-81.51943333,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,United States,Florida,mangrove,C2,NA,NA,33
Breithaupt_et_al_2017,Broad_River,WSC11,NA,NA,NA,25.500014,-81.082689,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,United States,Florida,mangrove,C1,NA,NA,31
Breithaupt_et_al_2017,Harney_River,WSC09,NA,NA,NA,25.431494,-81.100006,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,United States,Florida,mangrove,C1,NA,NA,37
Breithaupt_et_al_2017,Harney_River,WSC10_1,NA,NA,NA,25.417389,-81.1321,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,United States,Florida,mangrove,C1,NA,NA,35
Breithaupt_et_al_2017,Shark_River,WSC04_1,NA,NA,NA,25.371689,-81.041956,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,United States,Florida,mangrove,C1,NA,NA,36
Breithaupt_et_al_2020,SMg,WSC8A,2013,3,14,25.42345,-81.060336,NA,handheld,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,forested,measurement,NA,NA,core depth represents deposit depth,United States,Florida,mangrove,C1,B1,NA,31
Brunskill_et_al_2002,GJB02 584,M1307,1998,3,9,-18.377084,146.141792,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Australia,Queensland,mangrove,C1,NA,NA,169.79999999999998
Brunskill_et_al_2002,GJB02 582,M1308,1998,3,9,-18.363156,146.153693,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Australia,Queensland,mangrove,C1,NA,NA,126.4
Brunskill_et_al_2004,GJB04 1,M0961,1997,3,9,-4.796595,136.850116,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Indonesia,Papua,mangrove,C1,NA,NA,74.5
Brunskill_et_al_2004,GJB04 3,M0962,1997,3,9,-4.8735,136.97483333333332,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Indonesia,Papua,mangrove,C1,NA,NA,74.5
Brunskill_et_al_2004,GJB04 4,M0963,1997,3,9,-4.857666666666667,136.95666666666668,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Indonesia,Papua,mangrove,C1,NA,NA,70.5
Bukoski_et_al_2017,KB1 Core 2,M1533,2015,3,9,8,99,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Krabi,mangrove,C2,NA,NA,135
Bukoski_et_al_2017,KB2 Core 1,M1534,2015,3,9,8.1,98.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Krabi,mangrove,C2,NA,NA,112.00000000000001
Bukoski_et_al_2017,KB2 Core 2,M1535,2015,3,9,8.1,98.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Krabi,mangrove,C2,NA,NA,135
Bukoski_et_al_2017,KB3 Core 1,M1536,2015,3,9,8.1,98.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Krabi,mangrove,C2,NA,NA,110.00000000000001
Bukoski_et_al_2017,KB3 Core 2,M1537,2015,3,9,8.1,98.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Krabi,mangrove,C2,NA,NA,126
Bukoski_et_al_2017,KB4 Core 1,M1538,2015,3,9,8,98.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,NA,mangrove,C2,NA,NA,127
Bukoski_et_al_2017,KB4 Core 2,M1539,2015,3,9,8,98.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,NA,mangrove,C2,NA,NA,105
Bukoski_et_al_2017,KB5 Core 1,M1540,2015,3,9,8,99,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Krabi,mangrove,C2,NA,NA,155
Bukoski_et_al_2017,KB5 Core 2,M1541,2015,3,9,8,99,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Krabi,mangrove,C2,NA,NA,169
Bukoski_et_al_2017,KB6 Core 1,M1542,2015,3,9,8.1,98.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Krabi,mangrove,C2,NA,NA,130
Bukoski_et_al_2017,KB6 Core 2,M1543,2015,3,9,8.1,98.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Krabi,mangrove,C2,NA,NA,135
Bukoski_et_al_2017,KB7 Core 1,M1544,2015,3,9,8,99,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Krabi,mangrove,C2,NA,NA,117
Bukoski_et_al_2017,KB7 Core 2,M1545,2015,3,9,8,99,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Krabi,mangrove,C2,NA,NA,130
Bukoski_et_al_2017,PP1 Core 1,M1546,2015,3,9,8.4,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Nakhon Si Thammarat,mangrove,C2,NA,NA,105
Bukoski_et_al_2017,PP1 Core 2,M1547,2015,3,9,8.4,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Nakhon Si Thammarat,mangrove,C2,NA,NA,120
Bukoski_et_al_2017,PP2 Core 1,M1548,2015,3,9,8.5,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,NA,mangrove,C2,NA,NA,135
Bukoski_et_al_2017,PP3 Core 1,M1550,2015,3,9,8.5,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,NA,mangrove,C2,NA,NA,135
Bukoski_et_al_2017,PP3 Core 2,M1551,2015,3,9,8.5,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,NA,mangrove,C2,NA,NA,105
Bukoski_et_al_2017,PP4 Core 1,M1552,2015,3,9,8.4,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Nakhon Si Thammarat,mangrove,C2,NA,NA,141
Bukoski_et_al_2017,PP4 Core 2,M1553,2015,3,9,8.4,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Nakhon Si Thammarat,mangrove,C2,NA,NA,125
Bukoski_et_al_2017,PP5 Core 1,M1554,2015,3,9,8.4,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Nakhon Si Thammarat,mangrove,C2,NA,NA,120
Bukoski_et_al_2017,PP5 Core 2,M1555,2015,3,9,8.4,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Nakhon Si Thammarat,mangrove,C2,NA,NA,105
Bukoski_et_al_2017,PP6 Core 1,M1556,2015,3,9,8.4,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Nakhon Si Thammarat,mangrove,C2,NA,NA,127
Bukoski_et_al_2017,PP6 Core 2,M1557,2015,3,9,8.4,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Nakhon Si Thammarat,mangrove,C2,NA,NA,114.99999999999999
Bukoski_et_al_2017,PP7 Core 2,M1559,2015,3,9,8.4,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Nakhon Si Thammarat,mangrove,C2,NA,NA,172
Bukoski_et_al_2017,PP8 Core 1,M1560,2015,3,9,8.5,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,NA,mangrove,C2,NA,NA,135
Bukoski_et_al_2017,PP9 Core 1,M1562,2015,3,9,8.4,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Nakhon Si Thammarat,mangrove,C2,NA,NA,135
Bukoski_et_al_2017,PP9 Core 2,M1563,2015,3,9,8.4,100.2,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,Nakhon Si Thammarat,mangrove,C2,NA,NA,145
Bukoski_et_al_2017,QN1 Core 1,M1566,2015,3,9,21.2,101.4,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Laos,Louang Namtha,mangrove,C2,NA,NA,67
Bukoski_et_al_2017,QN1 Core 2,M1567,2015,3,9,21.2,101.4,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Laos,Louang Namtha,mangrove,C2,NA,NA,105
Bukoski_et_al_2017,QN2 Core 2,M1569,2015,3,9,21.2,101.4,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Laos,Louang Namtha,mangrove,C2,NA,NA,38
Bukoski_et_al_2017,QN3 Core 1,M1570,2015,3,9,21.2,101.4,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Laos,Louang Namtha,mangrove,C2,NA,NA,107
Bukoski_et_al_2017,QN3 Core 2,M1571,2015,3,9,21.2,101.4,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Laos,Louang Namtha,mangrove,C2,NA,NA,125
Bukoski_et_al_2017,HP1 Core 1,M1572,2015,3,9,20.6,100.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Laos,Bokèo,mangrove,C2,NA,NA,145
Bukoski_et_al_2017,HP1 Core 2,M1573,2015,3,9,20.6,100.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Laos,Bokèo,mangrove,C2,NA,NA,128
Bukoski_et_al_2017,HP2 Core 1,M1574,2015,3,9,20.7,100.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Laos,Bokèo,mangrove,C2,NA,NA,169
Bukoski_et_al_2017,HP2 Core 2,M1575,2015,3,9,20.7,100.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Laos,Bokèo,mangrove,C2,NA,NA,175
Bukoski_et_al_2017,HP3 Core 1,M1576,2015,3,9,20.7,100.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Laos,Bokèo,mangrove,C2,NA,NA,133
Bukoski_et_al_2017,HP3 Core 2,M1577,2015,3,9,20.7,100.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Laos,Bokèo,mangrove,C2,NA,NA,163
Bukoski_et_al_2017,ND Core 1,M1578,2015,3,9,20.2,100.5,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Laos,Bokèo,mangrove,C2,NA,NA,110.00000000000001
Bukoski_et_al_2017,KL3 Core 1,M1579,2015,3,9,10.2,100.6,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,NA,mangrove,C2,NA,NA,135
Bukoski_et_al_2017,KL3 Core 2,M1580,2015,3,9,10.2,100.6,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Thailand,NA,mangrove,C2,NA,NA,166
Bukoski_et_al_2017,KL5 Core 1,M1581,2015,3,9,10.2,104.6,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Vietnam,Kien Giang,mangrove,C2,NA,NA,150
Bukoski_et_al_2017,KL5 Core 2,M1582,2015,3,9,10.2,104.6,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Vietnam,Kien Giang,mangrove,C2,NA,NA,168
Bukoski_et_al_2017,KL8 Core 1,M1583,2015,3,9,10.2,104.6,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Vietnam,Kien Giang,mangrove,C2,NA,NA,145
Bukoski_et_al_2017,KL8 Core 2,M1584,2015,3,9,10.2,104.6,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Vietnam,Kien Giang,mangrove,C2,NA,NA,150
Bukoski_et_al_2017,AB1 Core 1,M1585,2015,3,9,9.8,104.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Vietnam,Kien Giang,mangrove,C2,NA,NA,150
Bukoski_et_al_2017,AM1 Core 1,M1586,2015,3,9,9.7,104.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Vietnam,Kien Giang,mangrove,C2,NA,NA,160
Bukoski_et_al_2017,VR2 Core 1,M1587,2015,3,9,10.1,105,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Vietnam,Kien Giang,mangrove,C2,NA,NA,155
Bukoski_et_al_2017,VR3 Core 1,M1588,2015,3,9,10.1,105,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Vietnam,Kien Giang,mangrove,C2,NA,NA,110.00000000000001
Bukoski_et_al_2017,VR4 Core 1,M1589,2015,3,9,10.1,105,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Vietnam,Kien Giang,mangrove,C2,NA,NA,140
C._Sanders_Submitted_to_ECSS,CJS ECSS Submit Core C,M1127,2013,3,9,-37.202308,175.862442,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,New Zealand,NA,mangrove,C2,NA,NA,50
C._Sanders_Submitted_to_ECSS,CJS ECSS Submit Core D,M1128,2013,3,9,-37.203636,175.862394,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,New Zealand,NA,mangrove,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished Evans Head,M1075,2013,3,9,-29.120667,153.427611,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,New South Wales,mangrove,C2,NA,NA,42
C._Sanders_Unpublished,CJS Unpublished Ballina,M1076,2013,3,9,-28.879906,153.559178,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,New South Wales,mangrove,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished Wallis Lake,M1077,2013,3,9,-32.337861,152.488694,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,New South Wales,mangrove,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished Botany Bay B1,M1078,2013,3,9,-34.012128,151.150011,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,New South Wales,mangrove,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished Botany Bay BB,M1079,2013,3,9,-34.031167,151.157075,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,New South Wales,mangrove,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished Botany Bay S1,M1080,2013,3,9,-34.031122,151.137131,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,New South Wales,mangrove,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P1-1,M1109,2013,3,9,-27.780497,153.376081,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,Queensland,mangrove,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P1-2,M1110,2013,3,9,-27.780285,153.376078,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,Queensland,mangrove,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P1-3,M1111,2013,3,9,-27.780057,153.376093,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,Queensland,mangrove,C2,NA,NA,51
C._Sanders_Unpublished,CJS Unpublished P1-4,M1112,2013,3,9,-27.779836,153.376093,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,Queensland,mangrove,C2,NA,NA,51
C._Sanders_Unpublished,CJS Unpublished P1-5,M1113,2013,3,9,-27.779609,153.376094,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,Queensland,mangrove,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P1-6,M1114,2013,3,9,-27.779382,153.376091,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,Queensland,mangrove,C2,NA,NA,45
C._Sanders_Unpublished,CJS Unpublished P2-1,M1115,2013,3,9,-27.779152,153.376094,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,Queensland,mangrove,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P2-2,M1116,2013,3,9,-27.778931,153.376092,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,Queensland,mangrove,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P2-3,M1117,2013,3,9,-27.778708,153.376087,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,Queensland,mangrove,C2,NA,NA,48
C._Sanders_Unpublished,CJS Unpublished P2-4,M1118,2013,3,9,-27.778504,153.376103,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,Queensland,mangrove,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P2-5,M1119,2013,3,9,-27.778269,153.376095,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,Queensland,mangrove,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P2-6,M1120,2013,3,9,-27.778039,153.37611,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Australia,Queensland,mangrove,C2,NA,NA,50
