study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,core_year,core_latitude,core_longitude,core_position_method,geomorphic_id,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,accretion_yr_per_cm_mean,accretion_yr_per_cm_se,accretion_yr_per_cm_upper_CI,accretion_yr_per_cm_lower_CI,organic_matter_accumulation_mean,organic_matter_accumulation_se,organic_matter_accumulation_upper_CI,organic_matter_accumulation_lower_CI,carbon_accumulation_mean,carbon_accumulation_se,carbon_accumulation_upper_CI,carbon_accumulation_lower_CI,max_age,max_age_se,max_age_upper_CI,max_age_lower_CI
Arriola_and_Cable_2017,snipe_creek_hammock,snipe_creek_HI,2013,5,26,NA,30.071733333333334,-83.95023333333333,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,Core collected in emergent vegetation but located near tree hammocks,NA,NA,NA,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Florida,marsh,C2,B2,NA,35,3.070390364733114,0.45680933367210985,3.985236389655172,NA,142.0757655685692,41.99256169011247,210.56731368905392,99.61428366312144,26.83642602044276,7.834380442991482,39.35840378148717,19.000176357411384,-60.92984349352007,0.6812188301016106,-59.40425775,-62.051552725
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_F,2013,5,26,NA,30.07775,-83.9461,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,Core collected in emergent vegetation but located near tree hammocks,NA,NA,NA,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Florida,marsh,C2,B2,NA,40,3.144237672771908,0.5756041975458851,4.444112461538461,NA,314.8598117088964,67.43970166911858,440.98758766764877,227.62656328884106,67.8586903552238,14.92798595580591,95.37647886408571,49.1102371909397,-61.32634110193819,0.42694742958898535,-60.38698600000001,-62.0573384
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_S,2013,5,26,NA,30.07675,-83.94756666666666,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,Core collected in emergent vegetation but located near tree hammocks,NA,NA,NA,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Florida,marsh,C2,B2,NA,35,3.3695375574719897,0.6698470713450082,4.9210051904761904,NA,234.90374307072275,101.16222881837103,367.6977982049442,156.03592058876436,53.718379932334805,20.732793055093623,83.75756277113888,35.69044044781558,-61.004718697940746,0.5717591298349486,-59.7223435,-61.994220000000006
Arriola_and_Cable_2017,snipe_creek_low_marsh,snipe_creek_M,2011,4,12,NA,30.06585,-83.95698333333333,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Florida,marsh,C2,B2,NA,35,3.856408001997768,0.6653417344052177,5.286760460526316,NA,684.8587857982337,377.6106751603836,1121.9074834187861,452.56970404584746,221.41903391812647,175.69066188343783,398.53449228830925,136.78326673816525,-59.01221069976486,0.5477997942179793,-57.783468750000004,-59.931828749999994
Arriola_and_Cable_2017,snipe_creek_low_marsh,snipe_creek_MC,2011,4,12,NA,30.0686,-83.95386666666667,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Florida,marsh,C2,B2,NA,41,3.6851583405935906,0.8783859288046468,5.814367823529411,NA,608.8942638915476,357.11959351692695,1107.7426374788788,322.32501738777717,219.94036223094838,123.99614378765224,401.29144739664764,116.06078026734596,-57.745554438682696,1.1393635303982357,-55.11774,-59.685763
Baustian_et_al_2021,Barataria basin,175,2015,2,1,NA,29.288391112,-90.140757793,NA,RTK,NA,NA,NA,NA,NA,NA,saline,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,2.9774172019565492,0.4067665141452003,3.876351266666666,NA,312.18395194376683,132.81690462873996,580.31082702075,171.04500164132253,137.5607601011456,58.711129939493055,256.3152352895188,75.45516035605536,-59.15946771650783,3.242171732408266,-50.88387200000001,-63.741920199999996
Baustian_et_al_2021,Barataria basin,224,2015,2,1,NA,29.50040552,-89.915682786,NA,RTK,NA,NA,NA,NA,NA,NA,saline,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,225,2015,2,1,NA,29.563333065,-90.008160394,NA,RTK,NA,NA,NA,NA,NA,NA,brackish,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,253,2015,2,1,NA,29.55395623,-90.074757718,NA,RTK,NA,NA,NA,NA,NA,NA,brackish,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,3166,2015,7,1,NA,29.857378576,-90.287707952,NA,RTK,NA,NA,NA,NA,NA,NA,fresh,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,2.6184140248814725,0.3590102124401137,3.3661766132352904,NA,763.5448936277984,493.58171519949167,1871.5561020711566,314.13451709728815,364.9623900767236,235.76546454113983,895.1622830542879,150.7952396417847,-60.439924597205405,3.008960826499016,-52.93372,-64.3335623
Baustian_et_al_2021,Barataria basin,3565,2015,2,1,NA,29.502086231,-90.101363529,NA,RTK,NA,NA,NA,NA,NA,NA,brackish,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,3617,2015,2,1,NA,29.546413761,-89.914393761,NA,RTK,NA,NA,NA,NA,NA,NA,brackish,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,4245,2015,7,1,NA,29.673613704,-90.132848578,NA,RTK,NA,NA,NA,NA,NA,NA,brackish,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,2.720810348767587,0.38528988516245644,3.63919826875,NA,821.5912914500257,526.7054663175069,1967.4345253482043,348.06440382090943,369.9361151090143,237.91687266260038,888.2526985355663,156.17875451461882,-59.833755208830986,3.232757154591602,-51.52759800000001,-64.09786535
Baustian_et_al_2021,Terrebonne basin,305,2015,2,1,NA,29.389609722,-91.196037334,NA,RTK,NA,NA,NA,NA,NA,NA,brackish,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,2.9507821273635733,0.45976990725007233,3.9723198699999993,NA,250.39859806630275,110.0612966005226,504.1716484607345,131.0082157911533,109.20985587700181,47.87119699844359,219.39559665924605,57.26650604006184,-59.32335735169917,3.25243863030125,-51.03363200000001,-63.8235769
Baustian_et_al_2021,Terrebonne basin,309,2015,2,1,NA,29.252104186,-91.194617808,NA,RTK,NA,NA,NA,NA,NA,NA,brackish,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baustian_et_al_2021,Terrebonne basin,337,2015,2,1,NA,29.310924599,-90.354254056,NA,RTK,NA,NA,NA,NA,NA,NA,saline,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,2.85286283936741,0.42304754486612794,3.759833664615383,NA,309.63435666094875,121.4430437681528,576.6058691282717,164.98244334814507,135.51904590734762,53.004162275154705,251.59031292248784,72.43428296791939,-59.9309171702353,3.1228423673104317,-52.140448500000005,-64.0329604
Baustian_et_al_2021,Terrebonne basin,377,2015,2,1,NA,29.231801672,-91.010076699,NA,RTK,NA,NA,NA,NA,NA,NA,saline,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,2.9508676862047123,0.4831968380038739,4.067153160714286,NA,347.10232212218244,249.75296037551297,884.270856024066,144.91718219551092,151.48395665983165,108.95590235676421,384.6581812130828,63.173544120248096,-58.664975830982954,3.839566951125789,-49.088770000000004,-63.955827
Baustian_et_al_2021,Terrebonne basin,398,2015,2,1,NA,29.388554091,-90.917009367,NA,RTK,NA,NA,NA,NA,NA,NA,brackish,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baustian_et_al_2021,Terrebonne basin,399,2015,2,1,NA,29.302319496,-91.105471945,NA,RTK,NA,NA,NA,NA,NA,NA,brackish,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baustian_et_al_2021,Terrebonne basin,4045,2015,2,1,NA,29.377728716,-91.010822388,NA,RTK,NA,NA,NA,NA,NA,NA,brackish,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baustian_et_al_2021,Terrebonne basin,4455,2015,2,1,NA,29.257987426,-90.946233452,NA,RTK,NA,NA,NA,NA,NA,NA,saline,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,100,2.3912224556284225,0.28949732121436594,3.0432496620175447,NA,358.47818712107477,245.54555066005523,784.1018469479204,169.98877195196386,157.60874788529898,109.62486182834448,345.078931508239,74.51528390171761,-60.5651837050927,2.920041841977608,-53.335536499999996,-64.29613284999999
Belshe_et_al_2019,EP,EP05,2015,6,18,Collected at 5 m water depth in a posidonia oceanica meadow,39.14496,2.93326,3,handheld,NA,NA,NA,NA,NA,Site submerged 5 meters,saline,field observation,NA,seagrass,field observation,determined to species by divers,submerged subtidal,NA,core taken at 5 m water depth determined with dive computer,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spain,Tipaza,seagrass,C2,B1,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belshe_et_al_2019,SM,SM05,2015,6,19,Collected at 5 m water depth in a posidonia oceanica meadow,39.15012,2.94919,3,handheld,NA,NA,NA,NA,NA,Site submerged 5 meters,saline,field observation,NA,seagrass,field observation,determined to species by divers,submerged subtidal,NA,core taken at 5 m water depth determined with dive computer,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spain,Tipaza,seagrass,C1,B1,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belshe_et_al_2019,SM,SM10,2015,6,19,Collected at 10 m water depth in a posidonia oceanica meadow,NA,NA,NA,NA,NA,NA,NA,NA,NA,Site submerged 10 meters,saline,field observation,NA,seagrass,field observation,determined to species by divers,submerged subtidal,NA,core taken at 10 m water depth determined with dive computer,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,C2,B1,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belshe_et_al_2019,SM,SM15,2015,6,20,Collected at 15 m water depth in a posidonia oceanica meadow,39.15177,2.94798,3,handheld,NA,NA,NA,NA,NA,Site submerged 15 meters,saline,field observation,NA,seagrass,field observation,determined to species by divers,submerged subtidal,NA,core taken at 15 m water depth determined with dive computer,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spain,Tipaza,seagrass,C2,B1,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belshe_et_al_2019,SM,SM25,2015,6,20,Collected at 25 m water depth in a posidonia oceanica meadow,39.15332,2.94568,3,handheld,NA,NA,NA,NA,NA,Site submerged 25 meters,saline,field observation,NA,seagrass,field observation,determined to species by divers,submerged subtidal,NA,core taken at 25 m water depth determined with dive computer,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spain,Tipaza,seagrass,C2,B1,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Blackbird_Creek_Marsh,BBRC1,2009,NA,NA,NA,39.375811,-75.651786,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Blackbird_Creek_Marsh,BBRC2,2009,NA,NA,NA,39.378697,-75.643872,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,NA,102,1.7521740263362386,0.6970742782490186,2.7979840369047624,NA,870.6622932250017,471.32125772899593,1984.9299156986726,450.6752542909287,387.985603854685,209.5115779778593,883.3486962385989,200.7322794560789,-56.479480927475954,0.4495172436360521,-55.538069500000006,-57.2826738
Boyd_2012,Broad_Dyke_Marsh,NCBD1,2011,NA,NA,NA,39.666314,-75.567868,NA,NA,latitude and longitude from handheld GPS or better,-0.361,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,50,3.23197461647177,0.4852367981625172,4.255703125,NA,376.4289043187128,60.61045153138496,526.4156629973796,307.4958953466865,169.4368155785824,26.322257604274217,234.91006281082934,139.91661134648285,-56.117420387043644,0.585614696085359,-54.88585,-57.19168
Boyd_2012,Broad_Dyke_Marsh,NCBD2,2010,NA,NA,NA,39.66571,-75.559982,NA,NA,latitude and longitude from handheld GPS or better,-0.372,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,70,2.5188090947559565,0.3045223184281019,3.1680293333333336,NA,459.74931966385714,191.40850519284334,787.1092195706856,317.29874695328294,203.24265309993874,83.53307059081912,347.91941867462634,141.05364757526112,-56.701183459066456,0.3923350114606174,-55.871952,-57.44721
Boyd_2012,Broad_Dyke_Marsh,NCBD3,2010,NA,NA,NA,39.667368,-75.564615,NA,NA,latitude and longitude from handheld GPS or better,-0.483,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,50,2.9281792575447008,0.392020662355367,3.7095907749999997,NA,473.8100713729662,60.37419812017915,622.9258183088077,399.34469556060253,215.66762506133054,26.470538024775447,280.88363506337646,183.32191061938744,-55.768089169408974,0.49025565248971076,-54.727206,-56.694078
Boyd_2012,Buttonwood_Marsh,NCBW1,2010,NA,NA,NA,39.676677,-75.554368,NA,NA,latitude and longitude from handheld GPS or better,-0.093,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,66,2.6072077180803963,0.4817036103267445,3.4981374071691174,NA,550.497046404217,128.64920152421425,901.639505300643,422.9684065926683,242.06778316592144,55.91456173029625,394.938038250081,186.71815056799815,-55.9060506943057,0.4995483668611459,-54.800630999999996,-56.8465485
Boyd_2012,Buttonwood_Marsh,NCBW2,2010,NA,NA,NA,39.672176,-75.552823,NA,NA,latitude and longitude from handheld GPS or better,0.064,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,38,3.410117328332504,0.6760686474019559,4.914789666666666,NA,386.9816108034595,118.35403229459206,681.7065714057635,251.68610693404696,167.89334975083744,51.25504574796132,295.1549298178457,109.41668876856309,-54.205787272327115,1.736844865449951,-50.264120000000005,-57.071236
Boyd_2012,Buttonwood_Marsh,NCBW3,2010,NA,NA,NA,39.674905,-75.552347,NA,NA,latitude and longitude from handheld GPS or better,-0.089,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,50,2.559763493575064,0.36579765503331085,3.3569372647058824,NA,603.1266499564324,278.0734816384538,1026.5286152231517,386.3426343289233,262.71454031840307,121.87221045028319,446.457999061515,168.61913738151893,-57.2267175236973,0.5637380088029357,-55.948227499999994,-58.1554474
Boyd_2012,Gambacorta_Marsh,NCGB1,2010,NA,NA,NA,39.655706,-75.574378,NA,NA,latitude and longitude from handheld GPS or better,0.319,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,66,1.348674745388853,0.3021080962506356,2.274034766666666,NA,691.0641374199596,129.53603253915693,982.8150500348553,456.4578655905379,309.69687034722375,58.07759518672111,440.5455272501002,204.57955302638413,-56.950133825564315,0.2870157651505402,-56.332358,-57.502634
Boyd_2012,Gambacorta_Marsh,NCGB2,2010,NA,NA,NA,39.656914,-75.570169,NA,NA,latitude and longitude from handheld GPS or better,0.225,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Gambacorta_Marsh,NCGB3,2010,NA,NA,NA,39.657391,-75.575393,NA,NA,latitude and longitude from handheld GPS or better,0.142,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,70,2.033029071816339,0.19075815953853886,2.423469159375,NA,841.9985254711416,193.93596886530497,1233.7862013379056,669.698692965638,382.29465746080814,88.40052516407783,558.6765257705597,304.36712098518717,-58.001839445998215,0.32691183473229934,-57.318155999999995,-58.60575345
Boyd_2012,Little_Creek_Marsh,LC1,2011,NA,NA,NA,39.145008,-75.423547,NA,NA,latitude and longitude from handheld GPS or better,0.703,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,42,3.412217370632142,0.48979162094032785,4.497745615384615,NA,361.92428616032674,135.4515491958593,627.1114378101558,252.56820937021516,160.36158302688804,60.155219081355554,277.31247800673276,111.81021344725153,-56.334493943126475,0.7428877551623341,-54.709686,-57.637862
Boyd_2012,Little_Creek_Marsh,LC2,2011,NA,NA,NA,39.151014,-75.414794,NA,NA,latitude and longitude from handheld GPS or better,0.668,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,42,2.7890810051820023,0.3999363275642282,3.61903475,NA,330.7386097660619,96.17717591848125,558.9461965117338,216.7576267902774,145.86763458465097,42.43555002035617,246.12412561501827,95.62190199717466,-57.28251949122017,0.561168794220388,-56.20412,-58.411030999999994
Boyd_2012,Little_Creek_Marsh,LC3,2011,NA,NA,NA,39.157496,-75.426916,NA,NA,latitude and longitude from handheld GPS or better,0.491,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,42,3.0073435444305563,0.37766228777248484,3.8649717999999957,NA,424.3124573973359,107.28498701107141,664.8228949885439,319.0464219474003,188.25067214655334,47.565059601597106,295.4313174783355,141.36777190709424,-58.166461573718955,0.3915111379932838,-57.256012999999996,-58.836145
Boyd_2012,Lukens_Marsh,NCLM1,2010,NA,NA,NA,39.687158,-75.544244,NA,NA,latitude and longitude from handheld GPS or better,0.963,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Lukens_Marsh,NCLM2,2010,NA,NA,NA,39.686761,-75.542156,NA,NA,latitude and longitude from handheld GPS or better,0.989,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,70,2.289140253319773,0.4499603738125051,2.9751890282894733,NA,540.5004806208109,202.21684696358514,1138.3231718211719,385.2526730235509,235.84140593333677,88.62608373846082,497.78605392891416,167.94817626142128,-55.91781315270936,0.5911339977399053,-54.741527500000004,-57.1078825
Boyd_2012,Lukens_Marsh,NCLM3,2010,NA,NA,NA,39.686297,-75.540714,NA,NA,latitude and longitude from handheld GPS or better,0.921,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,50,2.1176837456704516,0.27100938158772586,2.534716260869565,NA,684.9545358244688,113.18285293064027,958.163959323265,539.5608959928275,301.6431578089265,49.82822993840527,421.879026685683,237.62279540137968,-56.795668398702034,0.3984755627191289,-55.971137,-57.533193000000004
Boyd_2012,Pickering_Beach_Marsh,PK1,2011,NA,NA,NA,39.136889,-75.416706,NA,NA,latitude and longitude from handheld GPS or better,0.871,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,58,2.6553028150862694,0.2869996385506639,3.1458059710526314,NA,571.6685304701933,100.74054379835108,825.4407939441071,466.2076981772311,254.62689348698248,44.754330075362155,367.151726043012,207.85677469990435,-54.90472519390373,0.7312799306977843,-53.35069,-56.21080599999999
Boyd_2012,Pickering_Beach_Marsh,PK2,2011,NA,NA,NA,39.137907,-75.412275,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,NA,62,0.8598606260189445,0.07456144070210904,0.994442803125,NA,1083.7756892777759,101.67286515075422,1329.140689280476,929.4596213349542,476.44217738323744,44.68807627329748,584.2811372088752,408.6096625351597,-59.13077447284708,0.12641559033266425,-58.888641500000006,-59.384219200000004
Boyd_2012,Pickering_Beach_Marsh,PK3,2011,NA,NA,NA,39.133195,-75.41131,NA,NA,latitude and longitude from handheld GPS or better,0.902,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,2011,NA,NA,NA,39.172129,-75.415222,NA,NA,latitude and longitude from handheld GPS or better,0.437,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,42,3.292887200700422,0.5565257028689559,4.395516346153846,NA,297.58581590576796,70.77829887690865,459.045034253999,213.42223603052196,131.99960534909115,31.47522006050777,203.6381348427866,94.4308569726401,-54.52835259250389,0.8018321507834173,-52.87562,-56.01963
